,Link,Preco,Localizacao,Area_Util_m2,Quartos,Suites,Vagas_Garagem
727,https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-park-sul-brasilia-df-sgcv-lote-19-1101422,2489000.0,BRASÍLIA - PARK SUL,170,4.0,4.0,4.0
728,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-venda-park-sul-brasilia-df-sgcv-lote-10-1099574,791000.0,BRASÍLIA - PARK SUL,60,1.0,,1.0
729,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-jardim-botanico-brasilia-df-rodovia-df-0001-km-03-1224817,2500000.0,BRASÍLIA - JARDIM BOTANICO,134,3.0,3.0,2.0
730,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-noroeste-brasilia-df-sqnw-302-1197769,1300000.0,BRASÍLIA - NOROESTE,71,2.0,1.0,1.0
731,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-venda-asa-sul-brasilia-df-shs-quadra-2-1146829,430000.0,BRASÍLIA - ASA SUL,49,1.0,1.0,
732,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-norte-brasilia-df-sqn-106-1204049,1800000.0,BRASÍLIA - ASA NORTE,154,3.0,1.0,1.0
733,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-sul-brasilia-df-sqs-206-bloco-k-1106206,1600000.0,BRASÍLIA - ASA SUL,125,3.0,1.0,1.0
734,https://www.dfimoveis.com.br/imovel/kitnet-1-quarto-venda-noroeste-brasilia-df-crnw-510-bloco-a-lote-1-588366,410000.0,BRASÍLIA - NOROESTE,33,1.0,,1.0
735,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-venda-noroeste-brasilia-df-clnw-10-11-608397,600000.0,BRASÍLIA - NOROESTE,37,1.0,,2.0
736,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-noroeste-brasilia-df-clnw-10-11-1223907,750000.0,BRASÍLIA - NOROESTE,48,2.0,,1.0
737,https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-noroeste-brasilia-df-sqnw-105-1169845,5900000.0,BRASÍLIA - NOROESTE,298,4.0,4.0,4.0
738,https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-asa-norte-brasilia-df-sqn-109-bloco-o-1171862,2550000.0,BRASÍLIA - ASA NORTE,168,4.0,4.0,2.0
739,https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-noroeste-brasilia-df-sqnw-108-bloco-c-229728,3100000.0,BRASÍLIA - NOROESTE,212,4.0,4.0,3.0
740,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-asa-norte-brasilia-df-sqn-116-bloco-f-1072247,860000.0,BRASÍLIA - ASA NORTE,67,2.0,,
741,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-sudoeste-brasilia-df-qrsw-2-bloco-b-5-1226773,700000.0,BRASÍLIA - SUDOESTE,60,2.0,,
742,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-venda-park-sul-brasilia-df-sgcv-lote-11-1225657,315000.0,BRASÍLIA - PARK SUL,27,1.0,1.0,1.0
743,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-sudoeste-brasilia-df-sqsw-105-bloco-a-1192506,1550000.0,BRASÍLIA - SUDOESTE,110,3.0,1.0,2.0
744,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-venda-asa-norte-brasilia-df-cln-314-1200390,429000.0,BRASÍLIA - ASA NORTE,36,1.0,,
745,https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-park-sul-brasilia-df-sgcv-lote-23-775293,3081500.0,BRASÍLIA - PARK SUL,205,4.0,4.0,4.0
746,https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-noroeste-brasilia-df-sqnw-111-1210396,4780000.0,BRASÍLIA - NOROESTE,302,4.0,4.0,4.0
747,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-asa-sul-brasilia-df-sqs-408-1140587,700000.0,BRASÍLIA - ASA SUL,57,2.0,,
748,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-sudoeste-brasilia-df-ccsw-4-1173526,1450000.0,BRASÍLIA - SUDOESTE,98,3.0,1.0,2.0
749,https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-noroeste-brasilia-df-sqnw-111-bloco-a-1218105,3800000.0,BRASÍLIA - NOROESTE,332,4.0,4.0,3.0
750,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-noroeste-brasilia-df-sqnw-307-1232311,1295000.0,BRASÍLIA - NOROESTE,74,2.0,1.0,2.0
751,https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-noroeste-brasilia-df-sqnw-110-bloco-b-1143171,3290000.0,BRASÍLIA - NOROESTE,214,4.0,4.0,4.0
752,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-norte-brasilia-df-sqn-104-1228166,1690000.0,BRASÍLIA - ASA NORTE,115,3.0,1.0,1.0
753,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-noroeste-brasilia-df-sqnw-102-bloco-k-1210656,3231345.0,BRASÍLIA - NOROESTE,245,3.0,3.0,3.0
754,https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-noroeste-brasilia-df-sqnw-302-bloco-c-1202879,2680000.0,BRASÍLIA - NOROESTE,150,4.0,4.0,3.0
755,https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-park-sul-brasilia-df-sgcv-lote-20-1043626,4200000.0,BRASÍLIA - PARK SUL,301,4.0,4.0,4.0
756,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-noroeste-brasilia-df-sqnw-108-bloco-f-1099117,1300000.0,BRASÍLIA - NOROESTE,78,2.0,1.0,2.0
757,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-venda-lago-norte-brasilia-df-ca-05-1234365,380000.0,BRASÍLIA - LAGO NORTE,28,1.0,1.0,1.0
758,https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-noroeste-brasilia-df-sqnw-110-bloco-d-1093262,3690000.0,BRASÍLIA - NOROESTE,262,4.0,3.0,3.0
759,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-asa-norte-brasilia-df-sqn-216-1194912,1170000.0,BRASÍLIA - ASA NORTE,70,2.0,,1.0
760,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-octogonal-brasilia-df-aos-01-1224010,1100000.0,BRASÍLIA - OCTOGONAL,70,2.0,,1.0
761,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-venda-lago-norte-brasilia-df-ca-08-1161410,720000.0,BRASÍLIA - LAGO NORTE,64,1.0,1.0,1.0
762,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-noroeste-brasilia-df-clnw-10-11-1140709,749000.0,BRASÍLIA - NOROESTE,52,2.0,,1.0
763,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-venda-asa-sul-brasilia-df-sces-trecho-4-1045182,1030000.0,BRASÍLIA - ASA SUL,48,1.0,,1.0
764,https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-asa-norte-brasilia-df-sqn-213-896731,1890000.0,BRASÍLIA - ASA NORTE,143,4.0,2.0,1.0
765,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-sudoeste-brasilia-df-qrsw-2-bloco-a-12-1191172,790000.0,BRASÍLIA - SUDOESTE,63,2.0,,
766,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-venda-asa-norte-brasilia-df-scrn-710-711-bloco-c-1148821,268000.0,BRASÍLIA - ASA NORTE,35,1.0,,
767,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-norte-brasilia-df-sqn-112-1202424,1570000.0,BRASÍLIA - ASA NORTE,137,3.0,1.0,1.0
768,https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-noroeste-brasilia-df-sqnw-110-209403,3400000.0,BRASÍLIA - NOROESTE,215,4.0,4.0,5.0
769,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-noroeste-brasilia-df-sqnw-303-bloco-h-1061344,1688886.0,BRASÍLIA - NOROESTE,89,2.0,1.0,2.0
770,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-park-sul-brasilia-df-sgcv-lote-27-1137750,1150000.0,BRASÍLIA - PARK SUL,75,2.0,2.0,1.0
771,https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-asa-norte-brasilia-df-sqn-310-1163184,5400001.0,BRASÍLIA - ASA NORTE,382,4.0,3.0,3.0
772,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-norte-brasilia-df-sqn-305-1215430,1720000.0,BRASÍLIA - ASA NORTE,102,3.0,1.0,2.0
773,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-sul-brasilia-df-sqs-403-1232654,750000.0,BRASÍLIA - ASA SUL,82,3.0,,
774,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-noroeste-brasilia-df-sqnw-110-bloco-i-1119258,1295000.0,BRASÍLIA - NOROESTE,84,2.0,2.0,1.0
775,https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-asa-sul-brasilia-df-sqs-104-1180819,1650000.0,BRASÍLIA - ASA SUL,155,4.0,,
776,https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-asa-norte-brasilia-df-shcgn-704-bloco-a-1088976,1430000.0,BRASÍLIA - ASA NORTE,127,4.0,1.0,2.0
777,https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-sudoeste-brasilia-df-sqsw-500-260774,5140000.0,BRASÍLIA - SUDOESTE,244,4.0,4.0,4.0
778,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-sul-brasilia-df-sqs-414-1190969,625000.0,BRASÍLIA - ASA SUL,63,3.0,,
779,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-norte-brasilia-df-shcgn-709-bloco-p-1040268,1100000.0,BRASÍLIA - ASA NORTE,108,3.0,,
780,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-norte-brasilia-df-sqn-115-bloco-h-342430,1230000.0,BRASÍLIA - ASA NORTE,101,3.0,1.0,1.0
781,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-venda-asa-norte-brasilia-df-sgan-915-1162310,530000.0,BRASÍLIA - ASA NORTE,30,1.0,1.0,1.0
782,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-noroeste-brasilia-df-sqnw-102-bloco-k-1210557,1829100.0,BRASÍLIA - NOROESTE,101,3.0,1.0,2.0
783,https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-park-sul-brasilia-df-sgcv-1039400,2669442.0,BRASÍLIA - PARK SUL,129,4.0,2.0,2.0
784,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-sul-brasilia-df-sqs-206-1220499,1779000.0,BRASÍLIA - ASA SUL,127,3.0,1.0,1.0
785,https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-noroeste-brasilia-df-sqnw-111-bloco-e-1186698,7500000.0,BRASÍLIA - NOROESTE,522,4.0,4.0,5.0
786,https://www.dfimoveis.com.br/imovel/kitnet-1-quarto-venda-lago-norte-brasilia-df-ca-02-972196,280000.0,BRASÍLIA - LAGO NORTE,50,1.0,,
787,https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-sudoeste-brasilia-df-sqsw-500-964572,3492013.0,BRASÍLIA - SUDOESTE,172,4.0,4.0,3.0
788,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-sul-brasilia-df-sqs-403-bloco-a-1166534,750000.0,BRASÍLIA - ASA SUL,82,3.0,,
789,https://www.dfimoveis.com.br/imovel/kitnet-2-quartos-venda-park-sul-brasilia-df-sgcv-1201876,415000.0,BRASÍLIA - PARK SUL,36,2.0,,1.0
790,https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-noroeste-brasilia-df-sqnw-110-1123472,4490000.0,BRASÍLIA - NOROESTE,378,4.0,4.0,4.0
791,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-sul-brasilia-df-sqs-103-bloco-g-1216315,1490000.0,BRASÍLIA - ASA SUL,102,3.0,1.0,1.0
792,https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-sudoeste-brasilia-df-sqsw-500-1081412,7400000.0,BRASÍLIA - SUDOESTE,389,4.0,4.0,4.0
793,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-norte-brasilia-df-sqn-314-bloco-f-1217651,1670000.0,BRASÍLIA - ASA NORTE,127,3.0,1.0,1.0
794,https://www.dfimoveis.com.br/imovel/kitnet-1-quarto-venda-asa-sul-brasilia-df-sgas-910-1156337,300000.0,BRASÍLIA - ASA SUL,27,1.0,,
795,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-sul-brasilia-df-shigs-714-1204048,1160000.0,BRASÍLIA - ASA SUL,125,3.0,1.0,
796,https://www.dfimoveis.com.br/imovel/kitnet-1-quarto-venda-sudoeste-brasilia-df-clsw-301-1161327,400000.0,BRASÍLIA - SUDOESTE,42,1.0,,
797,https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-noroeste-brasilia-df-sqnw-304-1097822,5447000.0,BRASÍLIA - NOROESTE,272,4.0,4.0,4.0
798,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-sudoeste-brasilia-df-qrsw-6-1084678,695000.0,BRASÍLIA - SUDOESTE,61,2.0,1.0,
799,https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-asa-norte-brasilia-df-sqn-212-1145112,1850000.0,BRASÍLIA - ASA NORTE,162,5.0,1.0,1.0
800,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-park-sul-brasilia-df-sgcv-lote-14-1131005,1200000.0,BRASÍLIA - PARK SUL,78,3.0,3.0,2.0
801,https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-noroeste-brasilia-df-sqnw-302-bloco-f-1129401,2650000.0,BRASÍLIA - NOROESTE,165,4.0,4.0,3.0
802,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-sul-brasilia-df-sqs-412-bloco-p-1199162,785000.0,BRASÍLIA - ASA SUL,62,3.0,,
803,https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-sudoeste-brasilia-df-sqsw-500-966175,3719927.0,BRASÍLIA - SUDOESTE,172,4.0,4.0,3.0
804,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-asa-norte-brasilia-df-sqn-407-bloco-i-104567,725000.0,BRASÍLIA - ASA NORTE,51,2.0,,
805,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-norte-brasilia-df-sqn-213-1190293,4300000.0,BRASÍLIA - ASA NORTE,260,3.0,2.0,3.0
806,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-venda-asa-norte-brasilia-df-sgan-914-1177299,375000.0,BRASÍLIA - ASA NORTE,34,1.0,,
807,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-sul-brasilia-df-sqs-112-bloco-k-1217240,1750000.0,BRASÍLIA - ASA SUL,138,3.0,1.0,1.0
808,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-asa-norte-brasilia-df-sqn-214-1227870,1180000.0,BRASÍLIA - ASA NORTE,83,2.0,1.0,1.0
809,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-norte-brasilia-df-sqn-213-1183938,4100000.0,BRASÍLIA - ASA NORTE,260,3.0,2.0,3.0
810,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-sul-brasilia-df-sqs-204-1232655,1500000.0,BRASÍLIA - ASA SUL,95,3.0,1.0,1.0
811,https://www.dfimoveis.com.br/imovel/kitnet-1-quarto-venda-sudoeste-brasilia-df-qmsw-4-1167634,295000.0,BRASÍLIA - SUDOESTE,37,1.0,,
812,https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-asa-sul-brasilia-df-sqs-309-1227331,2700000.0,BRASÍLIA - ASA SUL,197,5.0,,2.0
813,https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-noroeste-brasilia-df-sqnw-110-bloco-d-1107970,3690000.0,BRASÍLIA - NOROESTE,262,4.0,3.0,3.0
814,https://www.dfimoveis.com.br/imovel/kitnet-1-quarto-venda-asa-norte-brasilia-df-scrn-714-715-1200391,360000.0,BRASÍLIA - ASA NORTE,39,1.0,,
815,https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-asa-sul-brasilia-df-sqs-211-609964,22000000.0,BRASÍLIA - ASA SUL,834,4.0,4.0,
816,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-venda-asa-norte-brasilia-df-stn-bloco-k-1194056,360000.0,BRASÍLIA - ASA NORTE,25,1.0,,1.0
817,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-sudoeste-brasilia-df-ccsw-2-1210488,1019000.0,BRASÍLIA - SUDOESTE,58,2.0,1.0,1.0
818,https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-park-sul-brasilia-df-sgcv-lote-27-639748,4650000.0,BRASÍLIA - PARK SUL,315,5.0,5.0,3.0
819,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-asa-norte-brasilia-df-sqn-214-1218711,1180000.0,BRASÍLIA - ASA NORTE,84,2.0,1.0,1.0
820,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-octogonal-brasilia-df-aos-07-bloco-a-1043677,820000.0,BRASÍLIA - OCTOGONAL,69,3.0,,1.0
821,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-noroeste-brasilia-df-sqnw-103-bloco-k-1216685,2280000.0,BRASÍLIA - NOROESTE,126,3.0,1.0,2.0
822,https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-noroeste-brasilia-df-sqnw-304-1209804,4450000.0,BRASÍLIA - NOROESTE,246,4.0,4.0,4.0
823,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-sudoeste-brasilia-df-sqsw-105-977445,1450000.0,BRASÍLIA - SUDOESTE,94,3.0,1.0,1.0
824,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-venda-noroeste-brasilia-df-clnw-8-9-1131516,800000.0,BRASÍLIA - NOROESTE,53,1.0,,
825,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-norte-brasilia-df-sqn-112-bloco-h-1050921,1630000.0,BRASÍLIA - ASA NORTE,137,3.0,1.0,1.0
826,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-lago-norte-brasilia-df-ca-02-1190386,1145000.0,BRASÍLIA - LAGO NORTE,75,2.0,1.0,2.0
827,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-noroeste-brasilia-df-sqnw-309-554689,2250000.0,BRASÍLIA - NOROESTE,150,3.0,1.0,2.0
828,https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-noroeste-brasilia-df-sqnw-108-bloco-c-1217321,3090000.0,BRASÍLIA - NOROESTE,212,4.0,4.0,3.0
829,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-noroeste-brasilia-df-crnw-511-bloco-a-lote-1-1101751,957397.0,BRASÍLIA - NOROESTE,50,2.0,,1.0
830,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-sudoeste-brasilia-df-sqsw-306-bloco-c-1196764,2600000.0,BRASÍLIA - SUDOESTE,173,3.0,3.0,4.0
831,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-asa-norte-brasilia-df-scrn-710-711-bloco-c-1161426,349000.0,BRASÍLIA - ASA NORTE,47,2.0,1.0,
832,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-asa-norte-brasilia-df-shtn-trecho-2-lote-3-1184465,1690000.0,BRASÍLIA - ASA NORTE,100,2.0,1.0,2.0
833,https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-noroeste-brasilia-df-sqnw-106-bloco-c-1108787,3495000.0,BRASÍLIA - NOROESTE,208,4.0,4.0,4.0
834,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-venda-noroeste-brasilia-df-crnw-511-bloco-a-lote-1-1153446,691949.0,BRASÍLIA - NOROESTE,43,1.0,,1.0
835,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-octogonal-brasilia-df-aos-06-1227844,1430000.0,BRASÍLIA - OCTOGONAL,105,3.0,,1.0
836,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-asa-sul-brasilia-df-sqs-116-1227508,1190000.0,BRASÍLIA - ASA SUL,66,2.0,,1.0
837,https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-noroeste-brasilia-df-sqnw-110-990474,3100000.0,BRASÍLIA - NOROESTE,216,4.0,3.0,3.0
838,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-norte-brasilia-df-sqn-312-bloco-i-888529,980000.0,BRASÍLIA - ASA NORTE,100,3.0,,
839,https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-park-sul-brasilia-df-sgcv-lote-19-1216280,2350000.0,BRASÍLIA - PARK SUL,154,4.0,4.0,3.0
840,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-sudoeste-brasilia-df-sqsw-304-1200387,1990000.0,BRASÍLIA - SUDOESTE,128,3.0,1.0,2.0
841,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-venda-noroeste-brasilia-df-aenw-1-1227008,428000.0,BRASÍLIA - NOROESTE,0,1.0,,
842,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-norte-brasilia-df-sqn-208-1232134,1830000.0,BRASÍLIA - ASA NORTE,124,3.0,1.0,2.0
843,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-noroeste-brasilia-df-sqnw-109-bloco-h-1151412,1870000.0,BRASÍLIA - NOROESTE,115,3.0,1.0,3.0
844,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-sudoeste-brasilia-df-qrsw-7-bloco-a-8-1218274,690000.0,BRASÍLIA - SUDOESTE,61,2.0,,
845,https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-asa-norte-brasilia-df-sqn-202-1218226,1850000.0,BRASÍLIA - ASA NORTE,133,4.0,1.0,1.0
846,https://www.dfimoveis.com.br/imovel/kitnet-1-quarto-venda-asa-norte-brasilia-df-sgan-911-modulo-g--1195610,315000.0,BRASÍLIA - ASA NORTE,26,1.0,1.0,1.0
847,https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-sudoeste-brasilia-df-sqsw-500-1232850,4099010.0,BRASÍLIA - SUDOESTE,172,4.0,4.0,3.0
848,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-norte-brasilia-df-sqn-404-bloco-i-1120188,780000.0,BRASÍLIA - ASA NORTE,78,3.0,,
849,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-noroeste-brasilia-df-sqnw-310-bloco-d-1224683,2950000.0,BRASÍLIA - NOROESTE,166,3.0,2.0,4.0
850,https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-asa-sul-brasilia-df-sqs-308-bloco-a-1211302,2490000.0,BRASÍLIA - ASA SUL,157,4.0,1.0,1.0
851,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-venda-park-sul-brasilia-df-sgcv-1201945,440661.0,BRASÍLIA - PARK SUL,26,1.0,1.0,1.0
852,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-lago-norte-brasilia-df-ca-05-1227485,930000.0,BRASÍLIA - LAGO NORTE,75,2.0,2.0,2.0
853,https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-asa-norte-brasilia-df-sqn-314-bloco-h-1228764,2250000.0,BRASÍLIA - ASA NORTE,157,4.0,2.0,2.0
854,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-asa-norte-brasilia-df-scrn-710-711-bloco-d-1145898,340000.0,BRASÍLIA - ASA NORTE,42,2.0,,
855,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-venda-park-sul-brasilia-df-sgcv-237237,779279.0,BRASÍLIA - PARK SUL,60,1.0,1.0,2.0
856,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-norte-brasilia-df-sqn-314-1210652,1669000.0,BRASÍLIA - ASA NORTE,127,3.0,1.0,1.0
857,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-venda-lago-norte-brasilia-df-ca-05-1166149,530000.0,BRASÍLIA - LAGO NORTE,43,1.0,,1.0
858,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-asa-sul-brasilia-df-sqs-207-1110371,1350000.0,BRASÍLIA - ASA SUL,107,2.0,1.0,1.0
859,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-noroeste-brasilia-df-sqnw-107-bloco-b-1199579,1990000.0,BRASÍLIA - NOROESTE,170,2.0,1.0,6.0
860,https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-noroeste-brasilia-df-sqnw-110-bloco-j-1202540,2799000.0,BRASÍLIA - NOROESTE,197,4.0,4.0,3.0
861,https://www.dfimoveis.com.br/imovel/kitnet-1-quarto-venda-sudoeste-brasilia-df-eqrsw-7-8-516094,319000.0,BRASÍLIA - SUDOESTE,30,1.0,,1.0
862,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-norte-brasilia-df-sqn-315-1217103,1520000.0,BRASÍLIA - ASA NORTE,120,3.0,1.0,1.0
863,https://www.dfimoveis.com.br/imovel/kitnet-1-quarto-venda-noroeste-brasilia-df-crnw-510-1204693,520000.0,BRASÍLIA - NOROESTE,31,1.0,,1.0
864,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-noroeste-brasilia-df-sqnw-107-bloco-c-1034606,1780000.0,BRASÍLIA - NOROESTE,175,3.0,1.0,3.0
865,https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-noroeste-brasilia-df-sqnw-303-bloco-f-1103964,3750000.0,BRASÍLIA - NOROESTE,201,4.0,4.0,4.0
866,https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-sudoeste-brasilia-df-sqsw-500-1232739,7717623.0,BRASÍLIA - SUDOESTE,371,4.0,4.0,4.0
867,https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-asa-sul-brasilia-df-sqs-206-998144,1950000.0,BRASÍLIA - ASA SUL,155,4.0,2.0,1.0
868,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-venda-asa-sul-brasilia-df-sces-trecho-4-1133062,795000.0,BRASÍLIA - ASA SUL,43,1.0,1.0,1.0
869,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-sul-brasilia-df-sqs-109-1187249,2260000.0,BRASÍLIA - ASA SUL,159,3.0,1.0,1.0
870,https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-noroeste-brasilia-df-sqnw-304-bloco-f-832536,3080000.0,BRASÍLIA - NOROESTE,184,4.0,4.0,4.0
871,https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-asa-norte-brasilia-df-sqn-310-49701,1480000.0,BRASÍLIA - ASA NORTE,123,4.0,1.0,1.0
872,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-venda-noroeste-brasilia-df-crnw-511-bloco-a-lote-1-1212776,585936.0,BRASÍLIA - NOROESTE,34,1.0,,1.0
